figure,series,pixel_x,pixel_y,voltage_V,current_mA
fig13_generalized_model,red_exp,654,96,1.0255033557046982,0.1497391304347826
fig13_generalized_model,red_exp,684,96,1.1664429530201343,0.1497391304347826
fig13_generalized_model,red_exp,701,96,1.2463087248322147,0.1497391304347826
fig13_generalized_model,red_exp,617,97,0.8516778523489932,0.14817391304347827
fig13_generalized_model,red_exp,618,97,0.8563758389261746,0.14817391304347827
fig13_generalized_model,red_exp,653,97,1.0208053691275167,0.14817391304347827
fig13_generalized_model,red_exp,684,97,1.1664429530201343,0.14817391304347827
fig13_generalized_model,red_exp,701,97,1.2463087248322147,0.14817391304347827
fig13_generalized_model,red_exp,615,98,0.8422818791946312,0.1466086956521739
fig13_generalized_model,red_exp,616,98,0.8469798657718122,0.1466086956521739
fig13_generalized_model,red_exp,652,98,1.0161073825503357,0.1466086956521739
fig13_generalized_model,red_exp,684,98,1.1664429530201343,0.1466086956521739
fig13_generalized_model,red_exp,701,98,1.2463087248322147,0.1466086956521739
fig13_generalized_model,red_exp,613,99,0.8328859060402682,0.14504347826086958
fig13_generalized_model,red_exp,614,99,0.8375838926174497,0.14504347826086958
fig13_generalized_model,red_exp,652,99,1.0161073825503357,0.14504347826086958
fig13_generalized_model,red_exp,684,99,1.1664429530201343,0.14504347826086958
fig13_generalized_model,red_exp,701,99,1.2463087248322147,0.14504347826086958
fig13_generalized_model,red_exp,611,100,0.8234899328859062,0.14347826086956522
fig13_generalized_model,red_exp,612,100,0.8281879194630872,0.14347826086956522
fig13_generalized_model,red_exp,652,100,1.0161073825503357,0.14347826086956522
fig13_generalized_model,red_exp,684,100,1.1664429530201343,0.14347826086956522
fig13_generalized_model,red_exp,701,100,1.2463087248322147,0.14347826086956522
fig13_generalized_model,red_exp,610,101,0.8187919463087248,0.1419130434782609
fig13_generalized_model,red_exp,652,101,1.0161073825503357,0.1419130434782609
fig13_generalized_model,red_exp,684,101,1.1664429530201343,0.1419130434782609
fig13_generalized_model,red_exp,700,101,1.2416107382550337,0.1419130434782609
fig13_generalized_model,red_exp,608,102,0.8093959731543623,0.14034782608695653
fig13_generalized_model,red_exp,609,102,0.8140939597315437,0.14034782608695653
fig13_generalized_model,red_exp,652,102,1.0161073825503357,0.14034782608695653
fig13_generalized_model,red_exp,683,102,1.1617449664429529,0.14034782608695653
fig13_generalized_model,red_exp,700,102,1.2416107382550337,0.14034782608695653
fig13_generalized_model,red_exp,606,103,0.8000000000000003,0.13878260869565218
fig13_generalized_model,red_exp,607,103,0.8046979865771813,0.13878260869565218
fig13_generalized_model,red_exp,652,103,1.0161073825503357,0.13878260869565218
fig13_generalized_model,red_exp,683,103,1.1617449664429529,0.13878260869565218
fig13_generalized_model,red_exp,700,103,1.2416107382550337,0.13878260869565218
fig13_generalized_model,red_exp,605,104,0.7953020134228188,0.13721739130434782
fig13_generalized_model,red_exp,652,104,1.0161073825503357,0.13721739130434782
fig13_generalized_model,red_exp,683,104,1.1617449664429529,0.13721739130434782
fig13_generalized_model,red_exp,700,104,1.2416107382550337,0.13721739130434782
fig13_generalized_model,red_exp,603,105,0.7859060402684563,0.1356521739130435
fig13_generalized_model,red_exp,604,105,0.7906040268456374,0.1356521739130435
fig13_generalized_model,red_exp,651,105,1.0114093959731543,0.1356521739130435
fig13_generalized_model,red_exp,683,105,1.1617449664429529,0.1356521739130435
fig13_generalized_model,red_exp,700,105,1.2416107382550337,0.1356521739130435
fig13_generalized_model,red_exp,601,106,0.7765100671140943,0.13408695652173913
fig13_generalized_model,red_exp,602,106,0.7812080536912753,0.13408695652173913
